,_Collision Id,Borough Name,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
4446,1240501425,Redbridge,2.0,Slight,"(On Primrose Road, 100 Metres North Of The Junction With B168 Road ), Pin Drop And Description Text Suggest Occurred On 4168, The Viaduct",51.59343916151722,0.028056024316997778
4447,1240501428,Greenwich,2.0,Slight,"On East Rochester Way, 500 Metres East Of The Junction With Westhorne Avenue.",51.45607493072683,0.059055642370185873
4448,1240501434,Harrow,1.0,Slight,"On Camrose Avenue, Near The Junction With Tavistock Road.",51.60348199656837,-0.2829665810556668
4449,1240501439,Barnet,4.0,Slight,"On Watford Way, Nw7, Near The Junction With Mill Hill Roundabout.",51.62114924902316,-0.2541445642286463
4450,1240501440,Croydon,1.0,Slight,"On Purley Way, Near The Junction With Stafford Road.",51.36460630325467,-0.11832656900335314
4451,1240501447,Hillingdon,1.0,Slight,"On High Street, Near The Junction With Worcester Road.",51.526274953868516,-0.48261842840135577
4452,1240501465,Southwark,1.0,Slight,"On Peckham Rye , Near The Junction With Barry Road .",51.45900596704701,-0.0660506134254585
4453,1240501469,Bromley,1.0,Slight,"On Sevenoaks Road, 30 Metres South Of The Junction With Farnborough Way.",51.3493967526133,0.089267069884176
4454,1240501471,Haringey,1.0,Slight,"On Weir Hall Road, Near The Junction With The Weymarks.",51.606797170747825,-0.08184353480151156
4455,1240501472,Newham,1.0,Serious,"On Sliproad From Woolwich Manor Way Northbound To A13 Eastbound , Near The Junction With Newham Way.",51.52002588092336,0.05886871105770493
4456,1240501483,Richmond-Upon-Thames,1.0,Slight,"On Bessant Drive, Near The Junction With South Circular Road.",51.478499783985164,-0.28125576695945376
4457,1240501489,Greenwich,1.0,Serious,"On Well Hall Road, Near The Junction With Well Hall Roundabout.",51.46100752129806,0.04956040252773525
4458,1240501491,Sutton,1.0,Slight,"On Belmont Rise, 167 Metres South Of The Junction With Northdown Road.",51.344048282914784,-0.20421603481113354
4459,1240501492,Tower Hamlets,1.0,Slight,"On A12 Northbound, 100 Metres South Of The Junction With Devas Street.",51.5217090434184,-0.010521378823465464
4460,1240501494,Newham,1.0,Slight,"On Stratford High Street, Near The Junction With Warton Road.",51.535392696122095,-0.0055701232780245025
4461,1240501495,Redbridge,1.0,Slight,"On Aldborough Road South, Near The Junction With Benton Road.",51.56564982276359,0.09219694635794064
4462,1240501497,Enfield,1.0,Slight,"On Hoe Lane, 160 Metres East Of The Junction With Crest Drive. (Location Uncertain)",51.666345372064065,-0.04912077816428529
4463,1240501500,Camden,1.0,Slight,"On Gloucester Gate , Near The Junction With Albany Street.",51.53542709509921,-0.14694855006095278
4464,1240501504,Hackney,1.0,Slight,"On Lordship Park, N16, 1 Metres East Of The Junction With Queen Elizabeth Walk, N16.",51.56554082844626,-0.08687012349089179
4465,1240501506,Croydon,1.0,Serious,"On Warminster Road, Near The Junction With Warminster Gardens .",51.405101026019594,-0.0718914823400847
4466,1240501510,Westminster,1.0,Serious,"On Garrick Street, 21 Metres East Of The Junction With St Martin'S Lane.",51.51172791155524,-0.12688391855708683
4467,1240501516,Camden,1.0,Slight,"On Frognal, Near The Junction With Arkwright Road.",51.55179978663867,-0.18068496542434198
4468,1240501523,Newham,1.0,Slight,"On Newham Way, 352 Metres East Of The Junction With Exit Slip For Prince Regent Lane.",51.51720930713377,0.03216292004083171
4469,1240501524,Tower Hamlets,1.0,Slight,"On Mile End Road , Near The Junction With Edward Passage Road.",51.51999677577164,-0.05588595815085587
4470,1240501526,Westminster,1.0,Slight,"Location Uncertain Paxton Terrace, 33 Metres North Of The Junction With Grosvenor Road.",51.48559308398195,-0.14425967052773464
4471,1240501527,Wandsworth,1.0,Slight,"On Tooting Bec Road , 150 Metres North Of The Junction With Aldrington Road .",51.4308835009338,-0.14263624970006966
4472,1240501528,Brent,1.0,Slight,"On Harlesden Road, 84 Metres North Of The Junction With Longstone Avenue.",51.537798634427986,-0.2396285777488958
4473,1240501531,Ealing,1.0,Slight,"On Winchester Road, Near The Junction With Sailusbury Street.",51.505992996898286,-0.26804543186725377
4474,1240501535,Ealing,1.0,Slight,"On Uxbridge Road, Near The Junction With Northfield Avenue .",51.51087707863165,-0.3194372526310705
4475,1240501537,Redbridge,2.0,Slight,"(On Wanstead Park Road, Near The Junction With North Circular Road) Location Uncertain, Pin Drop And Location Text Suggest This Occurred On A406",51.56576108414077,0.05383517198539824
4476,1240501539,Wandsworth,1.0,Slight,"On Culvert Road, Near The Junction With Dagnall Street .",51.47210633480143,-0.15979640816176335
4477,1240501541,Waltham Forest,4.0,Fatal,"On Hoe Street, Near The Junction With Grove Road .",51.57808512873271,-0.01697971312087465
4478,1240501546,Enfield,1.0,Slight,"On Great Cambridge Road, Near The Junction With Great Cambridge Rd.",51.67863742452484,-0.05125401503220847
4479,1240501547,Newham,3.0,Slight,"On Romford Road, Near The Junction With Meanley Road .",51.551644743880324,0.05011239680973577
4480,1240501549,Croydon,2.0,Slight,"On Purley Way, Near The Junction With The Colonnades .",51.35570906188949,-0.1158761010482417
4481,1240501550,Enfield,1.0,Slight,"On Sutherland Road, Near The Junction With Sutherland Road.",51.63184021759503,-0.057725413386449036
4482,1240501551,Lambeth,1.0,Slight,"On Greyhound Lane, 40 Metres South Of The Junction With Pathfield Road.",51.42045023511328,-0.1312078045136022
4483,1240501555,Tower Hamlets,1.0,Slight,"On Bow Road, Near The Junction With Kitcat Terrace.",51.52789132613719,-0.02141056014018955
4484,1240501556,Merton,2.0,Slight,"On Tudor Drive, 300 Metres West Of The Junction With Epsom Road.",51.38831079494176,-0.21544780756885645
4485,1240501557,Lewisham,1.0,Slight,"On Lewisham High Street, Near The Junction With Courthill Road .",51.45770034209046,-0.013248423996993728
4486,1240501558,Westminster,1.0,Slight,"On Shaftesbury Avenue , Near The Junction With Macclesfield Street.",51.512179093117844,-0.13149157373008447
4487,1240501561,Barnet,1.0,Slight,"On Golders Green Road, 200 Metres North Of The Junction With Hodford Road.",51.572038329701954,-0.19736686577249768
4488,1240501567,Lambeth,2.0,Slight,"On Albert Embankment, 90 Metres North Of The Junction With Kennington Lane.",51.487444223493696,-0.12327003982292173
4489,1240501568,Ealing,1.0,Slight,"On Williams Road, Near The Junction With Regina Road.",51.49532703913421,-0.3865073533224481
4490,1240501577,Newham,1.0,Slight,"On Ham Park Road, 40 Metres West Of The Junction With Margery Park Road.",51.54144346124299,0.0192105223249352
4491,1240501578,Westminster,1.0,Slight,"On New Burlington Street, Near The Junction With Savile Road.",51.51157594289473,-0.14107108835102994
4492,1240501582,Kensington & Chelsea,1.0,Slight,"Location Uncertain  Powis Gardens, 40 Metres West Of The Junction With Powis Terrace Coded As B412",51.51756047589021,-0.2025165374224929
4493,1240501584,Barking & Dagenham,1.0,Slight,"On Monmouth Road, 25 Metres North Of The Junction With Parsloes Avenue.",51.5462618646896,0.1420041320200744
4494,1240501594,Hackney,1.0,Slight,"On Evering Road , Near The Junction With Manse Road. (Location Uncertain)",51.55725186542136,-0.06997883028387951
4495,1240501603,Ealing,1.0,Slight,"On White Hart Roundabout , Near The Junction With A312.",51.53642332188378,-0.3905626300948161
4496,1240501604,Newham,1.0,Slight,"On Altmore Avenue, Near The Junction With Caledon Road.",51.536925500407335,0.05771346612131805
4497,1240501609,Waltham Forest,1.0,Slight,"On Crooked Billet, Near The Junction With A406.",51.60044168358433,-0.016511275853007823
4498,1240501611,Camden,1.0,Slight,"On Swinton Street, Near The Junction With Grey'S Inn Road.",51.52867569372288,-0.1193836110148451
4499,1240501622,Hounslow,1.0,Serious,"On Transport Avenue, 400 Metres North Of The Junction With Great West Road.",51.48680861978685,-0.3197173507785806
4500,1240501623,Barnet,1.0,Slight,"On Woodhouse Road, Near The Junction With Lambert Road.",51.61215004900145,-0.17447439572758255
4501,1240501625,Haringey,1.0,Serious,"On High Road, N22, 50 Metres South Of The Junction With Gladstone Avenue.",51.59489831031468,-0.10888187627520174
4502,1240501626,Wandsworth,1.0,Slight,"On Heathfield Road, Near The Junction With Earlsfield Road.",51.452869742828334,-0.17928088454634777
4503,1240501627,Newham,1.0,Fatal,"On Barking Road, Near The Junction With Arragon Road.",51.53134952453559,0.044370340586226444
4504,1240501630,Enfield,1.0,Slight,"On Alpha Road, Near The Junction With Buckstone Road .",51.610608129631935,-0.06365802424331024
4505,1240501632,Kensington & Chelsea,1.0,Slight,"On Lucan Place, Near The Junction With Ixworth Place.",51.492622904328066,-0.16813222790332893
4506,1240501639,Haringey,2.0,Serious,"On High Road, Near The Junction With Bounds Green  Road",51.59900610311121,-0.11100707097062196
4507,1240501642,Greenwich,1.0,Slight,"On Rochester Way London Se3, Near The Junction With Birdbrook Road London Se3.",51.46389522672906,0.03556651137154206
4508,1240501648,Ealing,1.0,Slight,"On Clitherow Avenue, Near The Junction With Boston Road.",51.50190173247459,-0.33006925171209783
4509,1240501659,Hackney,1.0,Slight,"On Stoke Newington Road, 36 Metres North Of The Junction With Trumans Road.",51.55147190409152,-0.0750411818535723
4510,1240501660,Barking & Dagenham,1.0,Slight,"On Fanshawe Avenue, Near The Junction With Tanner Street.",51.54381220643838,0.07821510203777059
4511,1240501661,Croydon,1.0,Slight,"On Princes Way, 25 Metres North Of The Junction With Queensway .",51.360334099548815,-0.12108717833770623
4512,1240501666,Hackney,1.0,Serious,"On Stamford Hill, Near The Junction With Lampard Grove N16.",51.567282078654095,-0.07293052674271357
4513,1240501672,Havering,2.0,Slight,"On Ferry Lane, Near The Junction With Steel Approach. (Location Uncertain)",51.513205805703436,0.18578065832304935
4514,1240501681,Brent,1.0,Slight,"On Denzil Road, Near The Junction With Denzil Road.",51.55113083486268,-0.24179680870925538
4515,1240501683,Lewisham,1.0,Slight,"On Dartmouth Road, Near The Junction With Sydenham Park Road.",51.43475547463386,-0.05697500977985131
4516,1240501685,Hackney,1.0,Slight,"On Northwold Rd, Near The Junction With Fountayne Rd .",51.56226061241624,-0.06724191261664905
4517,1240501686,Newham,1.0,Slight,"On Burges Road, Near The Junction With Southend Road.",51.53867307921385,0.05343731863593254
4518,1240501687,Newham,3.0,Slight,"On Romford Road, Near The Junction With Upton Lane.",51.54647749618452,0.025577536798284378
4519,1240501688,Barking & Dagenham,1.0,Slight,"On Gale Street, Near The Junction With Hedgemans Road.",51.53901312141725,0.12770446266737256
4520,1240501693,Kingston-Upon-Thames,1.0,Slight,"On Connaught Road, Near The Junction With Ca,Bridge Road.",51.40180802658675,-0.2584410364515046
4521,1240501696,Waltham Forest,1.0,Serious,"On Hall Lane, 37 Metres West Of The Junction With Albert Crescent.",51.61696355629269,-0.018795555593348015
4522,1240501697,Wandsworth,1.0,Slight,"On Fallsbrook Road, Near The Junction With Dahomey Road.",51.420367621261235,-0.14241536730219917
4523,1240501698,Greenwich,1.0,Slight,"On Academy Road, 300 Metres North Of The Junction With Shooters Hill.",51.47404340475907,0.05593350033159897
4524,1240501702,Newham,1.0,Slight,"On High Street North, 30 Metres South Of The Junction With Kensington Avenue.",51.54142892468656,0.05063385388016157
4525,1240501704,Hillingdon,1.0,Slight,"On Harlington Road, Near The Junction With West Drayton Road.",51.52290584566449,-0.4477895562945173
4526,1240501712,Lewisham,1.0,Slight,"On Knowles Hill Crescent, Near The Junction With Ennersdale Road.",51.45309008216532,-0.0065398041327209685
4527,1240501713,Tower Hamlets,2.0,Slight,"On Commercial Road, Near The Junction With Deancross Street.",51.514259786188894,-0.05481870031857474
4528,1240501718,Redbridge,1.0,Slight,"On Station Road , Near The Junction With Cranbrook Road .",51.558905431488846,0.07039128032161115
4529,1240501720,Newham,2.0,Slight,"On Royal Docks Road, 21 Metres North Of The Junction With Unknown.",51.518053805105055,0.07280454688531157
4530,1240501725,Ealing,1.0,Slight,"On Carlyle Avenue, Near The Junction With Lady Margaret Road.",51.51603913696379,-0.37564361948118224
4531,1240501726,Waltham Forest,3.0,Slight,"On North Circular Road, 200 Metres North Of The Junction With Chingford Road.",51.60038145681273,-0.009236205970077559
4532,1240501728,Brent,2.0,Slight,"On Mount Pleasant, 23 Metres West Of The Junction With Woodstock Road.",51.54187517889761,-0.2927707743891758
4533,1240501733,Lambeth,1.0,Slight,"On Norwood Road, 60 Metres South Of The Junction With Dulwich Road .",51.45180401035526,-0.10132942104314728
4534,1240501735,Croydon,1.0,Slight,"On Waddon Road, Near The Junction With Waddon Road.",51.37130238086326,-0.11698886276468258
4535,1240501737,Lambeth,1.0,Slight,"Location Uncertain  Streatham High Road, 21 Metres North Of The Junction With Unknown.",51.43144579197186,-0.12936368908700097
4536,1240501739,Enfield,1.0,Slight,"On Nags Head Road , Near The Junction With Alexandra Road.",51.64691486256309,-0.03791437971163239
4537,1240501741,Hillingdon,1.0,Slight,"On M4, Hayes, Ub3, 200 Metres South Of The Junction With M4 Spur Road.",51.49445679180558,-0.4405016176292375
4538,1240501747,Westminster,2.0,Slight,"Location Uncertain  West Carriage Drive, 400 Metres South Of The Junction With West Carriage Drive.",51.50792756392592,-0.17040050348447217
4539,1240501748,Enfield,1.0,Slight,"On Monmouth Road, Near The Junction With Seymour Road.",51.62616932570074,-0.051957264864771265
4540,1240501751,Tower Hamlets,1.0,Serious,"Location Uncertain Horseferry Road /  Branch Road, Near The Junction With Branch Road.",51.51063802591201,-0.03929338699010861
4541,1240501759,Westminster,1.0,Slight,"On Euston Road, Near The Junction With Osnaburgh Street .",51.52403472083506,-0.14360540255251633
4542,1240501761,Kensington & Chelsea,1.0,Slight,"On Bull Ring Gate (Stop Ch), 305 Metres West Of The Junction With Chelsea Bridge .",51.48506306726758,-0.15455061780908425
4543,1240501764,Tower Hamlets,1.0,Slight,"On Commercial Road, Near The Junction With Arbour Square.",51.513296981900034,-0.047206827259616675
4544,1240501766,Barking & Dagenham,1.0,Slight,"On Valence Avenue, Near The Junction With Wood Lane.",51.551797313023386,0.13037816397686194
4545,1240501768,Brent,1.0,Slight,"On Shoot Up Hill, Near The Junction With Manstone Road.",51.5524066354634,-0.21020175576449648
4546,1240501769,Croydon,1.0,Slight,"On Brigstock Road, Near The Junction With Nutfield Road .",51.395953658397914,-0.10763915911259696
4547,1240501770,Sutton,1.0,Slight,"On Malden Road, Near The Junction With Wickham Avenue.",51.36572216839391,-0.22319274441720036
4548,1240501773,Enfield,1.0,Slight,"On Colne Road, Near The Junction With Solna Road.",51.63455771571842,-0.08630823500534063
4549,1240501775,Tower Hamlets,1.0,Slight,"On Rainhill Way, 200 Metres South Of The Junction With Bromley High Street.",51.527413104739765,-0.020249120659357037
4550,1240501776,Southwark,1.0,Slight,"On Rotherhithe New Road, Near The Junction With Rotherhithe Old Road.",51.49151410180718,-0.0470430239423026
4551,1240501780,Bexley,1.0,Slight,"On Lyndon Avenue , Near The Junction With Westwood Lane.",51.451478588339896,0.10317922755581817
4552,1240501782,Bromley,1.0,Slight,"On Barnmead Road, Near The Junction With Plawsfield Road .",51.411640422574,-0.045933344922121026
4553,1240501783,Islington,1.0,Slight,"On New North Road, Near The Junction With Shepperton Road.",51.53822668986816,-0.09215431451503663
4554,1240501787,Southwark,1.0,Slight,"On Lower Road , Near The Junction With Ann Moss Way Se16.",51.496151703933805,-0.053918542529790316
4555,1240501788,Bromley,1.0,Slight,"On Croft Avenue, 10 Metres West Of The Junction With Station Road West Wickham.",51.37695983102297,-0.01411678594699599
4556,1240501789,Haringey,1.0,Slight,"On Collingwood Avenue, Near The Junction With Near Fortis Green .",51.590655608399906,-0.1518913457249816
4557,1240501792,Haringey,1.0,Slight,"On High Road, Near The Junction With Canning Crescent .",51.60224645814349,-0.11231662261738214
